scenario,timestamp,x,y
Train_y_NW_Run_010_straight,13,-57.077,121.509
Train_y_NW_Run_010_straight,14,-52.003,121.436
Train_y_NW_Run_010_straight,15,-46.965,121.533
Train_y_NW_Run_010_straight,16,-41.967,121.421
Train_y_NW_Run_010_straight,17,-37.013,121.404
Train_y_NW_Run_010_straight,18,-32.105,121.451
Train_y_NW_Run_010_straight,19,-27.244,121.454
Train_y_NW_Run_010_straight,20,-22.432,121.410
Train_y_NW_Run_010_straight,21,-17.667,121.369
Train_y_NW_Run_010_straight,22,-12.950,121.287
Train_y_NW_Run_010_straight,23,-8.280,121.410
Train_y_NW_Run_010_straight,24,-3.653,121.362
Train_y_NW_Run_010_straight,25,0.933,121.521
Train_y_NW_Run_010_straight,26,5.481,121.440
Train_y_NW_Run_010_straight,27,9.996,121.412
Train_y_NW_Run_010_straight,28,14.482,121.454
Train_y_NW_Run_010_straight,29,18.944,121.493
Train_y_NW_Run_010_straight,30,23.388,121.441
Train_y_NW_Run_010_straight,31,27.819,121.367
Train_y_NW_Run_010_straight,32,32.244,121.444
Train_y_NW_Run_010_straight,33,36.668,121.614
Train_y_NW_Run_010_straight,34,41.097,121.479
Train_y_NW_Run_010_straight,35,45.539,121.316
Train_y_NW_Run_010_straight,36,49.997,121.341
Train_y_NW_Run_010_straight,37,54.478,121.471
Train_y_NW_Run_010_straight,38,58.988,121.431
Train_y_NW_Run_010_straight,39,63.529,121.404
Train_y_NW_Run_010_straight,40,68.108,121.343
Train_y_NW_Run_010_straight,41,72.727,121.494
Train_y_NW_Run_010_straight,42,77.390,121.384
Train_y_NW_Run_010_straight,43,82.099,121.408
Train_y_NW_Run_010_straight,44,86.854,121.475
Train_y_NW_Run_010_straight,45,91.658,121.487
Train_y_NW_Run_010_straight,46,96.511,121.388
Train_y_NW_Run_010_straight,47,101.410,121.435
Train_y_NW_Run_010_straight,48,106.356,121.364
Train_y_NW_Run_010_straight,49,111.346,121.477
Train_y_NW_Run_010_straight,50,116.377,121.433
Train_y_NW_Run_010_straight,51,121.446,121.466
Train_y_NW_Run_011_straight,1,-118.971,121.472
Train_y_NW_Run_011_straight,2,-113.814,121.422
Train_y_NW_Run_011_straight,3,-108.639,121.406
Train_y_NW_Run_011_straight,4,-103.452,121.420
Train_y_NW_Run_011_straight,5,-98.260,121.455
Train_y_NW_Run_011_straight,6,-93.068,121.333
Train_y_NW_Run_011_straight,7,-87.882,121.449
Train_y_NW_Run_011_straight,8,-82.708,121.463
Train_y_NW_Run_011_straight,9,-77.553,121.410
Train_y_NW_Run_011_straight,10,-72.421,121.419
Train_y_NW_Run_011_straight,11,-67.317,121.427
Train_y_NW_Run_011_straight,12,-62.247,121.438
Train_y_NW_Run_011_straight,13,-57.214,121.366
Train_y_NW_Run_011_straight,14,-52.222,121.422
Train_y_NW_Run_011_straight,15,-47.274,121.462
Train_y_NW_Run_011_straight,16,-42.372,121.494
Train_y_NW_Run_011_straight,17,-37.518,121.412
Train_y_NW_Run_011_straight,18,-32.711,121.459
Train_y_NW_Run_011_straight,19,-27.953,121.394
Train_y_NW_Run_011_straight,20,-23.242,121.487
Train_y_NW_Run_011_straight,21,-18.577,121.460
Train_y_NW_Run_011_straight,22,-13.956,121.503
Train_y_NW_Run_011_straight,23,-9.375,121.388
Train_y_NW_Run_011_straight,24,-4.832,121.457
Train_y_NW_Run_011_straight,25,-0.321,121.423
Train_y_NW_Run_011_straight,26,4.161,121.449
Train_y_NW_Run_011_straight,27,8.621,121.437
Train_y_NW_Run_011_straight,28,13.063,121.461
Train_y_NW_Run_011_straight,29,17.493,121.434
Train_y_NW_Run_011_straight,30,21.917,121.428
Train_y_NW_Run_011_straight,31,26.342,121.412
Train_y_NW_Run_011_straight,32,30.773,121.353
Train_y_NW_Run_011_straight,33,35.216,121.452
Train_y_NW_Run_011_straight,34,39.677,121.445
Train_y_NW_Run_011_straight,35,44.161,121.409
Train_y_NW_Run_011_straight,36,48.675,121.407
Train_y_NW_Run_011_straight,37,53.221,121.435
Train_y_NW_Run_011_straight,38,57.805,121.365
Train_y_NW_Run_011_straight,39,62.430,121.405
Train_y_NW_Run_011_straight,40,67.098,121.519
Train_y_NW_Run_011_straight,41,71.813,121.512
Train_y_NW_Run_011_straight,42,76.575,121.425
Train_y_NW_Run_011_straight,43,81.385,121.427
Train_y_NW_Run_011_straight,44,86.243,121.454
Train_y_NW_Run_011_straight,45,91.149,121.485
Train_y_NW_Run_011_straight,46,96.101,121.531
Train_y_NW_Run_011_straight,47,101.096,121.370
Train_y_NW_Run_011_straight,48,106.132,121.455
Train_y_NW_Run_011_straight,49,111.205,121.470
Train_y_NW_Run_011_straight,50,116.311,121.405
Train_y_NW_Run_011_straight,51,121.446,121.483
Train_y_NW_Run_012_straight,1,-118.971,121.430
Train_y_NW_Run_012_straight,2,-114.447,121.516
Train_y_NW_Run_012_straight,3,-109.888,121.391
Train_y_NW_Run_012_straight,4,-105.291,121.449
Train_y_NW_Run_012_straight,5,-100.651,121.455
Train_y_NW_Run_012_straight,6,-95.967,121.500
Train_y_NW_Run_012_straight,7,-91.237,121.393
Train_y_NW_Run_012_straight,8,-86.459,121.330
Train_y_NW_Run_012_straight,9,-81.632,121.383
Train_y_NW_Run_012_straight,10,-76.757,121.501
Train_y_NW_Run_012_straight,11,-71.836,121.489
Train_y_NW_Run_012_straight,12,-66.869,121.418
Train_y_NW_Run_012_straight,13,-61.859,121.481
Train_y_NW_Run_012_straight,14,-56.810,121.434
Train_y_NW_Run_012_straight,15,-51.725,121.456
Train_y_NW_Run_012_straight,16,-46.609,121.422
Train_y_NW_Run_012_straight,17,-41.467,121.300
Train_y_NW_Run_012_straight,18,-36.303,121.555
Train_y_NW_Run_012_straight,19,-31.124,121.547
Train_y_NW_Run_012_straight,20,-25.934,121.494
Train_y_NW_Run_012_straight,21,-20.741,121.439
Train_y_NW_Run_012_straight,22,-15.551,121.462
Train_y_NW_Run_012_straight,23,-10.368,121.419
Train_y_NW_Run_012_straight,24,-5.200,121.463
Train_y_NW_Run_012_straight,25,-0.052,121.400
Train_y_NW_Run_012_straight,26,5.071,121.365
Train_y_NW_Run_012_straight,27,10.163,121.465
Train_y_NW_Run_012_straight,28,15.221,121.441
Train_y_NW_Run_012_straight,29,20.241,121.411
Train_y_NW_Run_012_straight,30,25.218,121.446
Train_y_NW_Run_012_straight,31,30.151,121.517
Train_y_NW_Run_012_straight,32,35.037,121.422
Train_y_NW_Run_012_straight,33,39.875,121.471
Train_y_NW_Run_012_straight,34,44.665,121.435
Train_y_NW_Run_012_straight,35,49.407,121.502
Train_y_NW_Run_012_straight,36,54.102,121.480
Train_y_NW_Run_012_straight,37,58.752,121.394
Train_y_NW_Run_012_straight,38,63.359,121.449
Train_y_NW_Run_012_straight,39,67.927,121.367
Train_y_NW_Run_012_straight,40,72.459,121.590
Train_y_NW_Run_012_straight,41,76.959,121.555
Train_y_NW_Run_012_straight,42,81.433,121.450
Train_y_NW_Run_012_straight,43,85.886,121.416
Train_y_NW_Run_012_straight,44,90.323,121.456
Train_y_NW_Run_012_straight,45,94.751,121.489
Train_y_NW_Run_012_straight,46,99.174,121.476
Train_y_NW_Run_012_straight,47,103.600,121.450
Train_y_NW_Run_012_straight,48,108.035,121.461
Train_y_NW_Run_012_straight,49,112.483,121.502
Train_y_NW_Run_012_straight,50,116.952,121.429
Train_y_NW_Run_012_straight,51,121.446,121.540
Train_y_NE_Run_001_left,1,121.478,118.939
Train_y_NE_Run_001_left,2,115.791,113.509
Train_y_NE_Run_001_left,3,110.324,107.965
Train_y_NE_Run_001_left,4,104.859,102.518
Train_y_NE_Run_001_left,5,99.585,96.972
Train_y_NE_Run_001_left,6,94.160,91.659
Train_y_NE_Run_001_left,7,88.703,86.449
Train_y_NE_Run_001_left,8,83.567,80.978
Train_y_NE_Run_001_left,9,78.173,75.810
Train_y_NE_Run_001_left,10,72.975,70.481
Train_y_NE_Run_001_left,11,67.844,65.103
Train_y_NE_Run_001_left,12,62.616,59.827
Train_y_NE_Run_001_left,13,57.126,54.803
Train_y_NE_Run_001_left,14,51.928,49.464
Train_y_NE_Run_001_left,15,46.662,44.157
Train_y_NE_Run_001_left,16,41.343,38.862
Train_y_NE_Run_001_left,17,36.082,33.485
Train_y_NE_Run_001_left,18,30.780,28.190
Train_y_NE_Run_001_left,19,25.596,22.984
Train_y_NE_Run_001_left,20,20.554,18.117
Train_y_NE_Run_001_left,21,16.189,13.384
Train_y_NE_Run_001_left,22,12.491,8.982
Train_y_NE_Run_001_left,23,9.745,4.495
Train_y_NE_Run_001_left,24,7.502,-0.217
Train_y_NE_Run_001_left,25,5.563,-5.540
Train_y_NE_Run_001_left,26,3.611,-11.639
Train_y_NE_Run_001_left,27,2.438,-18.668
Train_y_NE_Run_001_left,28,2.344,-26.438
Train_y_NE_Run_001_left,29,2.373,-34.665
Train_y_NE_Run_001_left,30,2.404,-43.096
Train_y_NE_Run_001_left,31,2.470,-51.632
Train_y_NE_Run_001_left,32,2.472,-60.232
Train_y_NE_Run_001_left,33,2.340,-68.877
Train_y_NE_Run_001_left,34,2.594,-77.555
Train_y_NE_Run_001_left,35,2.614,-86.258
Train_y_NE_Run_001_left,36,2.300,-94.973
Train_y_NE_Run_001_left,37,2.529,-103.692
Train_y_NE_Run_001_left,38,2.348,-112.404
Train_y_NE_Run_001_left,39,2.481,-121.099
Train_y_NE_Run_001_left,40,2.250,-129.768
Train_y_NE_Run_001_left,41,2.536,-138.400
Train_y_NE_Run_001_left,42,2.357,-146.988
Train_y_NE_Run_001_left,43,2.485,-155.522
Train_y_NE_Run_001_left,44,2.319,-163.996
Train_y_NE_Run_001_left,45,2.494,-172.404
Train_y_NE_Run_001_left,46,2.338,-180.740
Train_y_NE_Run_001_left,47,2.396,-188.999
Train_y_NE_Run_001_left,48,2.502,-197.180
Train_y_NE_Run_001_left,49,2.502,-205.280
Train_y_NE_Run_001_left,50,2.467,-213.299
Train_y_NE_Run_001_left,51,2.557,-221.237
Train_y_NE_Run_002_straight,1,121.446,119.068
Train_y_NE_Run_002_straight,2,116.325,118.930
Train_y_NE_Run_002_straight,3,111.180,118.976
Train_y_NE_Run_002_straight,4,106.013,118.991
Train_y_NE_Run_002_straight,5,100.832,118.983
Train_y_NE_Run_002_straight,6,95.642,119.010
Train_y_NE_Run_002_straight,7,90.449,118.866
Train_y_NE_Run_002_straight,8,85.259,118.935
Train_y_NE_Run_002_straight,9,80.079,118.945
Train_y_NE_Run_002_straight,10,74.913,118.948
Train_y_NE_Run_002_straight,11,69.768,118.916
Train_y_NE_Run_002_straight,12,64.649,119.003
Train_y_NE_Run_002_straight,13,59.561,119.049
Train_y_NE_Run_002_straight,14,54.508,118.907
Train_y_NE_Run_002_straight,15,49.495,118.923
Train_y_NE_Run_002_straight,16,44.523,118.938
Train_y_NE_Run_002_straight,17,39.597,118.975
Train_y_NE_Run_002_straight,18,34.718,119.056
Train_y_NE_Run_002_straight,19,29.886,118.970
Train_y_NE_Run_002_straight,20,25.103,118.944
Train_y_NE_Run_002_straight,21,20.368,119.013
Train_y_NE_Run_002_straight,22,15.679,119.123
Train_y_NE_Run_002_straight,23,11.035,119.000
Train_y_NE_Run_002_straight,24,6.434,119.034
Train_y_NE_Run_002_straight,25,1.872,119.026
Train_y_NE_Run_002_straight,26,-2.656,118.937
Train_y_NE_Run_002_straight,27,-7.152,119.100
Train_y_NE_Run_002_straight,28,-11.623,119.072
Train_y_NE_Run_002_straight,29,-16.073,118.971
Train_y_NE_Run_002_straight,30,-20.509,118.930
Train_y_NE_Run_002_straight,31,-24.935,118.963
Train_y_NE_Run_002_straight,32,-29.359,118.971
Train_y_NE_Run_002_straight,33,-33.786,118.982
Train_y_NE_Run_002_straight,34,-38.222,119.013
Train_y_NE_Run_002_straight,35,-42.673,118.880
Train_y_NE_Run_002_straight,36,-47.145,118.930
Train_y_NE_Run_002_straight,37,-51.642,118.967
Train_y_NE_Run_002_straight,38,-56.171,119.004
Train_y_NE_Run_002_straight,39,-60.735,118.986
Train_y_NE_Run_002_straight,40,-65.338,119.000
Train_y_NE_Run_002_straight,41,-69.983,118.969
Train_y_NE_Run_002_straight,42,-74.674,118.970
Train_y_NE_Run_002_straight,43,-79.411,118.943
Train_y_NE_Run_002_straight,44,-84.196,119.081
Train_y_NE_Run_002_straight,45,-89.029,118.896
Train_y_NE_Run_002_straight,46,-93.911,118.893
Train_y_NE_Run_002_straight,47,-98.839,118.962
Train_y_NE_Run_002_straight,48,-103.812,118.942
Train_y_NE_Run_002_straight,49,-108.827,118.872
Train_y_NE_Run_002_straight,50,-113.881,118.856
Train_y_NE_Run_002_straight,51,-118.971,118.977
Train_y_NE_Run_003_straight,1,121.446,118.921
Train_y_NE_Run_003_straight,2,116.271,118.941
Train_y_NE_Run_003_straight,3,111.114,119.071
Train_y_NE_Run_003_straight,4,105.980,119.040
Train_y_NE_Run_003_straight,5,100.875,118.945
Train_y_NE_Run_003_straight,6,95.802,119.054
Train_y_NE_Run_003_straight,7,90.766,118.906
Train_y_NE_Run_003_straight,8,85.771,118.982
Train_y_NE_Run_003_straight,9,80.820,118.985
Train_y_NE_Run_003_straight,10,75.915,118.996
Train_y_NE_Run_003_straight,11,71.057,118.848
Train_y_NE_Run_003_straight,12,66.247,118.957
Train_y_NE_Run_003_straight,13,61.485,118.858
Train_y_NE_Run_003_straight,14,56.771,119.033
Train_y_NE_Run_003_straight,15,52.103,119.020
Train_y_NE_Run_003_straight,16,47.479,118.987
Train_y_NE_Run_003_straight,17,42.896,118.916
Train_y_NE_Run_003_straight,18,38.350,118.919
Train_y_NE_Run_003_straight,19,33.837,119.034
Train_y_NE_Run_003_straight,20,29.353,118.983
Train_y_NE_Run_003_straight,21,24.892,118.938
Train_y_NE_Run_003_straight,22,20.449,118.989
Train_y_NE_Run_003_straight,23,16.018,119.012
Train_y_NE_Run_003_straight,24,11.593,118.938
Train_y_NE_Run_003_straight,25,7.169,118.950
Train_y_NE_Run_003_straight,26,2.739,118.912
Train_y_NE_Run_003_straight,27,-1.703,119.036
Train_y_NE_Run_003_straight,28,-6.163,119.010
Train_y_NE_Run_003_straight,29,-10.646,118.878
Train_y_NE_Run_003_straight,30,-15.157,119.004
Train_y_NE_Run_003_straight,31,-19.701,119.042
Train_y_NE_Run_003_straight,32,-24.282,118.931
Train_y_NE_Run_003_straight,33,-28.903,119.142
Train_y_NE_Run_003_straight,34,-33.569,118.929
Train_y_NE_Run_003_straight,35,-38.280,118.989
Train_y_NE_Run_003_straight,36,-43.039,118.883
Train_y_NE_Run_003_straight,37,-47.846,118.947
Train_y_NE_Run_003_straight,38,-52.701,119.030
Train_y_NE_Run_003_straight,39,-57.603,118.972
Train_y_NE_Run_003_straight,40,-62.552,118.902
Train_y_NE_Run_003_straight,41,-67.544,119.009
Train_y_NE_Run_003_straight,42,-72.578,119.023
Train_y_NE_Run_003_straight,43,-77.648,118.960
Train_y_NE_Run_003_straight,44,-82.752,118.958
Train_y_NE_Run_003_straight,45,-87.884,119.063
Train_y_NE_Run_003_straight,46,-93.040,119.014
Train_y_NE_Run_003_straight,47,-98.214,118.985
Train_y_NE_Run_003_straight,48,-103.400,118.975
Train_y_NE_Run_003_straight,49,-108.592,119.111
Train_y_NE_Run_003_straight,50,-113.784,118.963
Train_y_NE_Run_003_straight,51,-118.971,118.986
Train_y_NE_Run_004_left,1,121.356,119.060
Train_y_NE_Run_004_left,2,115.392,112.937
Train_y_NE_Run_004_left,3,109.242,106.929
Train_y_NE_Run_004_left,4,103.242,100.712
Train_y_NE_Run_004_left,5,96.963,94.729
Train_y_NE_Run_004_left,6,90.949,88.448
Train_y_NE_Run_004_left,7,84.733,82.352
Train_y_NE_Run_004_left,8,78.604,76.163
Train_y_NE_Run_004_left,9,72.424,70.036
Train_y_NE_Run_004_left,10,66.501,63.678
Train_y_NE_Run_004_left,11,60.273,57.662
Train_y_NE_Run_004_left,12,54.173,51.570
Train_y_NE_Run_004_left,13,47.990,45.624
Train_y_NE_Run_004_left,14,42.061,39.502
Train_y_NE_Run_004_left,15,36.006,33.592
Train_y_NE_Run_004_left,16,29.979,27.760
Train_y_NE_Run_004_left,17,24.316,21.710
Train_y_NE_Run_004_left,18,18.637,15.912
Train_y_NE_Run_004_left,19,13.355,10.187
Train_y_NE_Run_004_left,20,9.533,4.007
Train_y_NE_Run_004_left,21,6.812,-1.954
Train_y_NE_Run_004_left,22,4.803,-7.352
Train_y_NE_Run_004_left,23,3.373,-12.305
Train_y_NE_Run_004_left,24,2.526,-17.203
Train_y_NE_Run_004_left,25,2.182,-22.510
Train_y_NE_Run_004_left,26,2.466,-28.523
Train_y_NE_Run_004_left,27,2.308,-35.185
Train_y_NE_Run_004_left,28,2.270,-42.278
Train_y_NE_Run_004_left,29,2.476,-49.594
Train_y_NE_Run_004_left,30,2.461,-56.997
Train_y_NE_Run_004_left,31,2.425,-64.417
Train_y_NE_Run_004_left,32,2.352,-71.836
Train_y_NE_Run_004_left,33,2.405,-79.255
Train_y_NE_Run_004_left,34,2.500,-86.682
Train_y_NE_Run_004_left,35,2.436,-94.126
Train_y_NE_Run_004_left,36,2.360,-101.598
Train_y_NE_Run_004_left,37,2.372,-109.106
Train_y_NE_Run_004_left,38,2.456,-116.660
Train_y_NE_Run_004_left,39,2.698,-124.266
Train_y_NE_Run_004_left,40,2.228,-131.934
Train_y_NE_Run_004_left,41,2.293,-139.668
Train_y_NE_Run_004_left,42,2.582,-147.474
Train_y_NE_Run_004_left,43,2.410,-155.357
Train_y_NE_Run_004_left,44,2.370,-163.318
Train_y_NE_Run_004_left,45,2.443,-171.360
Train_y_NE_Run_004_left,46,2.241,-179.483
Train_y_NE_Run_004_left,47,2.389,-187.686
Train_y_NE_Run_004_left,48,2.482,-195.967
Train_y_NE_Run_004_left,49,2.632,-204.323
Train_y_NE_Run_004_left,50,2.433,-212.748
Train_y_NE_Run_004_left,51,2.350,-221.237
Train_y_NE_Run_005_straight,1,121.446,119.008
Train_y_NE_Run_005_straight,2,116.639,119.001
Train_y_NE_Run_005_straight,3,111.880,119.068
Train_y_NE_Run_005_straight,4,107.168,119.000
Train_y_NE_Run_005_straight,5,102.503,118.970
Train_y_NE_Run_005_straight,6,97.881,118.927
Train_y_NE_Run_005_straight,7,93.300,119.036
Train_y_NE_Run_005_straight,8,88.756,119.082
Train_y_NE_Run_005_straight,9,84.245,119.002
Train_y_NE_Run_005_straight,10,79.762,118.988
Train_y_NE_Run_005_straight,11,75.302,118.996
Train_y_NE_Run_005_straight,12,70.860,119.044
Train_y_NE_Run_005_straight,13,66.430,118.874
Train_y_NE_Run_005_straight,14,62.005,119.011
Train_y_NE_Run_005_straight,15,57.581,119.056
Train_y_NE_Run_005_straight,16,53.150,118.868
Train_y_NE_Run_005_straight,17,48.707,119.023
Train_y_NE_Run_005_straight,18,44.246,118.985
Train_y_NE_Run_005_straight,19,39.762,119.054
Train_y_NE_Run_005_straight,20,35.249,118.857
Train_y_NE_Run_005_straight,21,30.703,118.971
Train_y_NE_Run_005_straight,22,26.120,118.968
Train_y_NE_Run_005_straight,23,21.496,118.806
Train_y_NE_Run_005_straight,24,16.828,118.981
Train_y_NE_Run_005_straight,25,12.114,119.012
Train_y_NE_Run_005_straight,26,7.353,118.947
Train_y_NE_Run_005_straight,27,2.543,119.016
Train_y_NE_Run_005_straight,28,-2.315,119.038
Train_y_NE_Run_005_straight,29,-7.220,118.853
Train_y_NE_Run_005_straight,30,-12.171,119.037
Train_y_NE_Run_005_straight,31,-17.166,118.933
Train_y_NE_Run_005_straight,32,-22.201,119.026
Train_y_NE_Run_005_straight,33,-27.274,119.050
Train_y_NE_Run_005_straight,34,-32.379,118.961
Train_y_NE_Run_005_straight,35,-37.513,118.972
Train_y_NE_Run_005_straight,36,-42.670,119.020
Train_y_NE_Run_005_straight,37,-47.845,119.014
Train_y_NE_Run_005_straight,38,-53.031,118.974
Train_y_NE_Run_005_straight,39,-58.223,118.973
Train_y_NE_Run_005_straight,40,-63.416,119.001
Train_y_NE_Run_005_straight,41,-68.602,118.903
Train_y_NE_Run_005_straight,42,-73.775,118.950
Train_y_NE_Run_005_straight,43,-78.931,118.913
Train_y_NE_Run_005_straight,44,-84.064,118.978
Train_y_NE_Run_005_straight,45,-89.167,118.939
Train_y_NE_Run_005_straight,46,-94.238,118.960
Train_y_NE_Run_005_straight,47,-99.271,118.956
Train_y_NE_Run_005_straight,48,-104.264,118.952
Train_y_NE_Run_005_straight,49,-109.213,119.034
Train_y_NE_Run_005_straight,50,-114.115,119.104
Train_y_NE_Run_005_straight,51,-118.971,118.902
Train_y_NE_Run_006_straight,1,121.446,118.983
Train_y_NE_Run_006_straight,2,117.003,118.875
Train_y_NE_Run_006_straight,3,112.542,118.970
Train_y_NE_Run_006_straight,4,108.058,118.926
Train_y_NE_Run_006_straight,5,103.545,118.942
Train_y_NE_Run_006_straight,6,98.999,119.111
Train_y_NE_Run_006_straight,7,94.416,119.027
Train_y_NE_Run_006_straight,8,89.792,119.023
Train_y_NE_Run_006_straight,9,85.125,118.888
Train_y_NE_Run_006_straight,10,80.411,118.939
Train_y_NE_Run_006_straight,11,75.650,118.927
Train_y_NE_Run_006_straight,12,70.840,119.029
Train_y_NE_Run_006_straight,13,65.983,118.944
Train_y_NE_Run_006_straight,14,61.078,118.986
Train_y_NE_Run_006_straight,15,56.127,118.932
Train_y_NE_Run_006_straight,16,51.132,118.978
Train_y_NE_Run_006_straight,17,46.097,118.881
Train_y_NE_Run_006_straight,18,41.024,119.027
Train_y_NE_Run_006_straight,19,35.919,118.925
Train_y_NE_Run_006_straight,20,30.785,118.958
Train_y_NE_Run_006_straight,21,25.628,118.999
Train_y_NE_Run_006_straight,22,20.454,118.998
Train_y_NE_Run_006_straight,23,15.267,118.990
Train_y_NE_Run_006_straight,24,10.075,118.908
Train_y_NE_Run_006_straight,25,4.883,118.942
Train_y_NE_Run_006_straight,26,-0.303,119.109
Train_y_NE_Run_006_straight,27,-5.477,118.998
Train_y_NE_Run_006_straight,28,-10.633,118.946
Train_y_NE_Run_006_straight,29,-15.765,119.018
Train_y_NE_Run_006_straight,30,-20.869,118.928
Train_y_NE_Run_006_straight,31,-25.940,118.866
Train_y_NE_Run_006_straight,32,-30.974,118.932
Train_y_NE_Run_006_straight,33,-35.966,118.972
Train_y_NE_Run_006_straight,34,-40.915,118.918
Train_y_NE_Run_006_straight,35,-45.818,118.967
Train_y_NE_Run_006_straight,36,-50.674,118.908
Train_y_NE_Run_006_straight,37,-55.481,118.944
Train_y_NE_Run_006_straight,38,-60.240,119.040
Train_y_NE_Run_006_straight,39,-64.952,119.033
Train_y_NE_Run_006_straight,40,-69.617,118.987
Train_y_NE_Run_006_straight,41,-74.239,119.018
Train_y_NE_Run_006_straight,42,-78.821,118.962
Train_y_NE_Run_006_straight,43,-83.365,118.923
Train_y_NE_Run_006_straight,44,-87.876,118.982
Train_y_NE_Run_006_straight,45,-92.359,118.889
Train_y_NE_Run_006_straight,46,-96.819,119.039
Train_y_NE_Run_006_straight,47,-101.261,118.821
Train_y_NE_Run_006_straight,48,-105.691,119.024
Train_y_NE_Run_006_straight,49,-110.116,118.966
Train_y_NE_Run_006_straight,50,-114.540,119.024
Train_y_NE_Run_006_straight,51,-118.971,118.939
Train_y_NE_Run_007_straight,1,121.446,118.991
Train_y_NE_Run_007_straight,2,116.256,118.889
Train_y_NE_Run_007_straight,3,111.077,118.973
Train_y_NE_Run_007_straight,4,105.912,118.974
Train_y_NE_Run_007_straight,5,100.769,118.983
Train_y_NE_Run_007_straight,6,95.653,118.958
Train_y_NE_Run_007_straight,7,90.567,119.005
Train_y_NE_Run_007_straight,8,85.518,118.999
Train_y_NE_Run_007_straight,9,80.507,119.015
Train_y_NE_Run_007_straight,10,75.540,118.951
Train_y_NE_Run_007_straight,11,70.617,118.961
Train_y_NE_Run_007_straight,12,65.741,118.915
Train_y_NE_Run_007_straight,13,60.914,119.033
Train_y_NE_Run_007_straight,14,56.134,118.894
Train_y_NE_Run_007_straight,15,51.403,118.948
Train_y_NE_Run_007_straight,16,46.718,118.978
Train_y_NE_Run_007_straight,17,42.078,119.026
Train_y_NE_Run_007_straight,18,37.480,118.941
Train_y_NE_Run_007_straight,19,32.920,119.047
Train_y_NE_Run_007_straight,20,28.396,118.956
Train_y_NE_Run_007_straight,21,23.902,118.936
Train_y_NE_Run_007_straight,22,19.433,118.892
Train_y_NE_Run_007_straight,23,14.984,119.028
Train_y_NE_Run_007_straight,24,10.549,118.925
Train_y_NE_Run_007_straight,25,6.123,118.908
Train_y_NE_Run_007_straight,26,1.699,119.040
Train_y_NE_Run_007_straight,27,-2.728,119.028
Train_y_NE_Run_007_straight,28,-7.165,118.973
Train_y_NE_Run_007_straight,29,-11.617,118.954
Train_y_NE_Run_007_straight,30,-16.091,118.951
Train_y_NE_Run_007_straight,31,-20.591,119.040
Train_y_NE_Run_007_straight,32,-25.122,119.026
Train_y_NE_Run_007_straight,33,-29.689,118.886
Train_y_NE_Run_007_straight,34,-34.296,119.004
Train_y_NE_Run_007_straight,35,-38.945,118.895
Train_y_NE_Run_007_straight,36,-43.639,119.115
Train_y_NE_Run_007_straight,37,-48.380,118.942
Train_y_NE_Run_007_straight,38,-53.169,118.986
Train_y_NE_Run_007_straight,39,-58.006,118.973
Train_y_NE_Run_007_straight,40,-62.891,119.011
Train_y_NE_Run_007_straight,41,-67.823,118.967
Train_y_NE_Run_007_straight,42,-72.799,119.029
Train_y_NE_Run_007_straight,43,-77.818,118.891
Train_y_NE_Run_007_straight,44,-82.875,118.956
Train_y_NE_Run_007_straight,45,-87.967,118.859
Train_y_NE_Run_007_straight,46,-93.090,118.919
Train_y_NE_Run_007_straight,47,-98.237,118.943
Train_y_NE_Run_007_straight,48,-103.405,118.956
Train_y_NE_Run_007_straight,49,-108.587,118.961
Train_y_NE_Run_007_straight,50,-113.778,119.050
Train_y_NE_Run_007_straight,51,-118.971,118.959
Train_y_NE_Run_008_left,1,121.330,119.086
Train_y_NE_Run_008_left,2,115.345,112.960
Train_y_NE_Run_008_left,3,109.369,106.757
Train_y_NE_Run_008_left,4,103.313,100.580
Train_y_NE_Run_008_left,5,97.107,94.512
Train_y_NE_Run_008_left,6,90.852,88.466
Train_y_NE_Run_008_left,7,84.781,82.222
Train_y_NE_Run_008_left,8,78.536,76.153
Train_y_NE_Run_008_left,9,72.555,69.836
Train_y_NE_Run_008_left,10,66.269,63.854
Train_y_NE_Run_008_left,11,60.296,57.602
Train_y_NE_Run_008_left,12,54.196,51.533
Train_y_NE_Run_008_left,13,48.013,45.615
Train_y_NE_Run_008_left,14,42.075,39.532
Train_y_NE_Run_008_left,15,36.066,33.611
Train_y_NE_Run_008_left,16,30.164,27.692
Train_y_NE_Run_008_left,17,24.379,21.801
Train_y_NE_Run_008_left,18,18.906,15.846
Train_y_NE_Run_008_left,19,13.564,10.234
Train_y_NE_Run_008_left,20,9.684,4.142
Train_y_NE_Run_008_left,21,6.687,-1.667
Train_y_NE_Run_008_left,22,4.938,-7.147
Train_y_NE_Run_008_left,23,3.559,-12.089
Train_y_NE_Run_008_left,24,2.540,-16.934
Train_y_NE_Run_008_left,25,2.013,-22.218
Train_y_NE_Run_008_left,26,2.331,-28.215
Train_y_NE_Run_008_left,27,2.330,-34.858
Train_y_NE_Run_008_left,28,2.251,-41.935
Train_y_NE_Run_008_left,29,2.458,-49.239
Train_y_NE_Run_008_left,30,2.481,-56.631
Train_y_NE_Run_008_left,31,2.548,-64.044
Train_y_NE_Run_008_left,32,2.287,-71.461
Train_y_NE_Run_008_left,33,2.246,-78.880
Train_y_NE_Run_008_left,34,2.281,-86.311
Train_y_NE_Run_008_left,35,2.555,-93.763
