scenario,timestamp,x,y
Train_t_W_Run_010_right,15,-91.939,-1.674
Train_t_W_Run_010_right,16,-83.745,-1.700
Train_t_W_Run_010_right,17,-75.469,-1.831
Train_t_W_Run_010_right,18,-67.115,-1.850
Train_t_W_Run_010_right,19,-58.688,-1.763
Train_t_W_Run_010_right,20,-50.212,-1.806
Train_t_W_Run_010_right,21,-41.739,-1.783
Train_t_W_Run_010_right,22,-33.399,-1.958
Train_t_W_Run_010_right,23,-25.405,-1.925
Train_t_W_Run_010_right,24,-18.093,-2.276
Train_t_W_Run_010_right,25,-12.101,-4.541
Train_t_W_Run_010_right,26,-7.353,-7.778
Train_t_W_Run_010_right,27,-3.833,-12.066
Train_t_W_Run_010_right,28,-1.425,-17.382
Train_t_W_Run_010_right,29,-1.089,-23.991
Train_t_W_Run_010_right,30,-1.084,-31.553
Train_t_W_Run_010_right,31,-1.078,-39.748
Train_t_W_Run_010_right,32,-1.308,-48.258
Train_t_W_Run_010_right,33,-1.298,-56.885
Train_t_W_Run_010_right,34,-1.143,-65.519
Train_t_W_Run_010_right,35,-1.162,-74.110
Train_t_W_Run_010_right,36,-1.074,-82.639
Train_t_W_Run_010_right,37,-1.301,-91.099
Train_t_W_Run_010_right,38,-1.282,-99.483
Train_t_W_Run_010_right,39,-1.249,-107.788
Train_t_W_Run_010_right,40,-1.252,-116.012
Train_t_W_Run_010_right,41,-1.173,-124.154
Train_t_W_Run_010_right,42,-1.210,-132.214
Train_t_W_Run_010_right,43,-1.202,-140.195
Train_t_W_Run_010_right,44,-1.376,-148.098
Train_t_W_Run_010_right,45,-0.953,-155.929
Train_t_W_Run_010_right,46,-1.343,-163.692
Train_t_W_Run_010_right,47,-1.185,-171.394
Train_t_W_Run_010_right,48,-1.070,-179.042
Train_t_W_Run_010_right,49,-1.074,-186.645
Train_t_W_Run_010_right,50,-1.223,-194.211
Train_t_W_Run_010_right,51,-1.252,-201.750
Train_t_W_Run_011_straight,1,-200.000,-1.698
Train_t_W_Run_011_straight,2,-191.981,-1.716
Train_t_W_Run_011_straight,3,-183.882,-1.640
Train_t_W_Run_011_straight,4,-175.705,-1.749
Train_t_W_Run_011_straight,5,-167.452,-1.799
Train_t_W_Run_011_straight,6,-159.127,-1.712
Train_t_W_Run_011_straight,7,-150.736,-1.678
Train_t_W_Run_011_straight,8,-142.284,-1.786
Train_t_W_Run_011_straight,9,-133.779,-1.726
Train_t_W_Run_011_straight,10,-125.229,-1.734
Train_t_W_Run_011_straight,11,-116.642,-1.751
Train_t_W_Run_011_straight,12,-108.028,-1.715
Train_t_W_Run_011_straight,13,-99.396,-1.819
Train_t_W_Run_011_straight,14,-90.756,-1.738
Train_t_W_Run_011_straight,15,-82.119,-1.813
Train_t_W_Run_011_straight,16,-73.494,-1.701
Train_t_W_Run_011_straight,17,-64.892,-1.701
Train_t_W_Run_011_straight,18,-56.321,-1.729
Train_t_W_Run_011_straight,19,-47.791,-1.702
Train_t_W_Run_011_straight,20,-39.310,-1.869
Train_t_W_Run_011_straight,21,-30.886,-1.733
Train_t_W_Run_011_straight,22,-22.525,-1.730
Train_t_W_Run_011_straight,23,-14.233,-1.832
Train_t_W_Run_011_straight,24,-6.015,-1.702
Train_t_W_Run_011_straight,25,2.125,-1.869
Train_t_W_Run_011_straight,26,10.187,-1.716
Train_t_W_Run_011_straight,27,18.168,-1.677
Train_t_W_Run_011_straight,28,26.069,-1.830
Train_t_W_Run_011_straight,29,33.892,-1.717
Train_t_W_Run_011_straight,30,41.639,-1.752
Train_t_W_Run_011_straight,31,49.314,-1.738
Train_t_W_Run_011_straight,32,56.923,-1.808
Train_t_W_Run_011_straight,33,64.471,-1.700
Train_t_W_Run_011_straight,34,71.966,-1.746
Train_t_W_Run_011_straight,35,79.416,-1.848
Train_t_W_Run_011_straight,36,86.829,-1.817
Train_t_W_Run_011_straight,37,94.215,-1.751
Train_t_W_Run_011_straight,38,101.583,-1.793
Train_t_W_Run_011_straight,39,108.943,-1.692
Train_t_W_Run_011_straight,40,116.306,-1.797
Train_t_W_Run_011_straight,41,123.681,-1.759
Train_t_W_Run_011_straight,42,131.079,-1.662
Train_t_W_Run_011_straight,43,138.508,-1.706
Train_t_W_Run_011_straight,44,145.978,-1.684
Train_t_W_Run_011_straight,45,153.497,-1.718
Train_t_W_Run_011_straight,46,161.073,-1.806
Train_t_W_Run_011_straight,47,168.712,-1.761
Train_t_W_Run_011_straight,48,176.420,-1.820
Train_t_W_Run_011_straight,49,184.202,-1.795
Train_t_W_Run_011_straight,50,192.061,-1.845
Train_t_W_Run_011_straight,51,200.000,-1.751
Train_t_W_Run_012_straight,1,-200.000,-1.751
Train_t_W_Run_012_straight,2,-191.382,-1.745
Train_t_W_Run_012_straight,3,-182.748,-1.770
Train_t_W_Run_012_straight,4,-174.108,-1.813
Train_t_W_Run_012_straight,5,-165.472,-1.835
Train_t_W_Run_012_straight,6,-156.850,-1.711
Train_t_W_Run_012_straight,7,-148.253,-1.704
Train_t_W_Run_012_straight,8,-139.689,-1.740
Train_t_W_Run_012_straight,9,-131.167,-1.704
Train_t_W_Run_012_straight,10,-122.695,-1.681
Train_t_W_Run_012_straight,11,-114.282,-1.724
Train_t_W_Run_012_straight,12,-105.933,-1.657
Train_t_W_Run_012_straight,13,-97.654,-1.701
Train_t_W_Run_012_straight,14,-89.450,-1.811
Train_t_W_Run_012_straight,15,-81.323,-1.726
Train_t_W_Run_012_straight,16,-73.276,-1.750
Train_t_W_Run_012_straight,17,-65.309,-1.781
Train_t_W_Run_012_straight,18,-57.422,-1.884
Train_t_W_Run_012_straight,19,-49.613,-1.816
Train_t_W_Run_012_straight,20,-41.879,-1.638
Train_t_W_Run_012_straight,21,-34.216,-1.865
Train_t_W_Run_012_straight,22,-26.618,-1.680
Train_t_W_Run_012_straight,23,-19.080,-1.701
Train_t_W_Run_012_straight,24,-11.594,-1.820
Train_t_W_Run_012_straight,25,-4.151,-1.729
Train_t_W_Run_012_straight,26,3.256,-1.817
Train_t_W_Run_012_straight,27,10.638,-1.757
Train_t_W_Run_012_straight,28,18.004,-1.630
Train_t_W_Run_012_straight,29,25.364,-1.769
Train_t_W_Run_012_straight,30,32.729,-1.713
Train_t_W_Run_012_straight,31,40.107,-1.691
Train_t_W_Run_012_straight,32,47.509,-1.785
Train_t_W_Run_012_straight,33,54.945,-1.712
Train_t_W_Run_012_straight,34,62.423,-1.802
Train_t_W_Run_012_straight,35,69.952,-1.728
Train_t_W_Run_012_straight,36,77.538,-1.690
Train_t_W_Run_012_straight,37,85.190,-1.805
Train_t_W_Run_012_straight,38,92.911,-1.577
Train_t_W_Run_012_straight,39,100.706,-1.765
Train_t_W_Run_012_straight,40,108.579,-1.704
Train_t_W_Run_012_straight,41,116.532,-1.745
Train_t_W_Run_012_straight,42,124.565,-1.797
Train_t_W_Run_012_straight,43,132.678,-1.670
Train_t_W_Run_012_straight,44,140.869,-1.842
Train_t_W_Run_012_straight,45,149.135,-1.662
Train_t_W_Run_012_straight,46,157.472,-1.714
Train_t_W_Run_012_straight,47,165.875,-1.619
Train_t_W_Run_012_straight,48,174.337,-1.848
Train_t_W_Run_012_straight,49,182.850,-1.686
Train_t_W_Run_012_straight,50,191.408,-1.719
Train_t_W_Run_012_straight,51,200.000,-1.700
Train_t_E_Run_001_straight,1,200.000,1.746
Train_t_E_Run_001_straight,2,191.521,1.749
Train_t_E_Run_001_straight,3,183.100,1.729
Train_t_E_Run_001_straight,4,174.742,1.716
Train_t_E_Run_001_straight,5,166.454,1.815
Train_t_E_Run_001_straight,6,158.239,1.749
Train_t_E_Run_001_straight,7,150.102,1.698
Train_t_E_Run_001_straight,8,142.044,1.691
Train_t_E_Run_001_straight,9,134.066,1.756
Train_t_E_Run_001_straight,10,126.169,1.765
Train_t_E_Run_001_straight,11,118.350,1.896
Train_t_E_Run_001_straight,12,110.606,1.608
Train_t_E_Run_001_straight,13,102.934,1.668
Train_t_E_Run_001_straight,14,95.328,1.849
Train_t_E_Run_001_straight,15,87.782,1.733
Train_t_E_Run_001_straight,16,80.289,1.633
Train_t_E_Run_001_straight,17,72.841,1.779
Train_t_E_Run_001_straight,18,65.429,1.675
Train_t_E_Run_001_straight,19,58.045,1.813
Train_t_E_Run_001_straight,20,50.677,1.766
Train_t_E_Run_001_straight,21,43.317,1.770
Train_t_E_Run_001_straight,22,35.954,1.779
Train_t_E_Run_001_straight,23,28.578,1.694
Train_t_E_Run_001_straight,24,21.179,1.758
Train_t_E_Run_001_straight,25,13.748,1.777
Train_t_E_Run_001_straight,26,6.277,1.770
Train_t_E_Run_001_straight,27,-1.245,1.705
Train_t_E_Run_001_straight,28,-8.823,1.674
Train_t_E_Run_001_straight,29,-16.466,1.683
Train_t_E_Run_001_straight,30,-24.177,1.768
Train_t_E_Run_001_straight,31,-31.963,1.713
Train_t_E_Run_001_straight,32,-39.825,1.769
Train_t_E_Run_001_straight,33,-47.767,1.826
Train_t_E_Run_001_straight,34,-55.790,1.735
Train_t_E_Run_001_straight,35,-63.892,1.646
Train_t_E_Run_001_straight,36,-72.073,1.787
Train_t_E_Run_001_straight,37,-80.329,1.732
Train_t_E_Run_001_straight,38,-88.657,1.716
Train_t_E_Run_001_straight,39,-97.051,1.841
Train_t_E_Run_001_straight,40,-105.505,1.681
Train_t_E_Run_001_straight,41,-114.013,1.744
Train_t_E_Run_001_straight,42,-122.565,1.756
Train_t_E_Run_001_straight,43,-131.153,1.825
Train_t_E_Run_001_straight,44,-139.768,1.631
Train_t_E_Run_001_straight,45,-148.401,1.790
Train_t_E_Run_001_straight,46,-157.040,1.637
Train_t_E_Run_001_straight,47,-165.677,1.705
Train_t_E_Run_001_straight,48,-174.301,1.749
Train_t_E_Run_001_straight,49,-182.903,1.807
Train_t_E_Run_001_straight,50,-191.472,1.715
Train_t_E_Run_001_straight,51,-200.000,1.744
Train_t_E_Run_002_straight,1,200.000,1.793
Train_t_E_Run_002_straight,2,191.874,1.739
Train_t_E_Run_002_straight,3,183.828,1.761
Train_t_E_Run_002_straight,4,175.862,1.776
Train_t_E_Run_002_straight,5,167.975,1.772
Train_t_E_Run_002_straight,6,160.167,1.790
Train_t_E_Run_002_straight,7,152.434,1.631
Train_t_E_Run_002_straight,8,144.772,1.708
Train_t_E_Run_002_straight,9,137.175,1.757
Train_t_E_Run_002_straight,10,129.637,1.815
Train_t_E_Run_002_straight,11,122.151,1.803
Train_t_E_Run_002_straight,12,114.709,1.859
Train_t_E_Run_002_straight,13,107.302,1.711
Train_t_E_Run_002_straight,14,99.920,1.790
Train_t_E_Run_002_straight,15,92.554,1.811
Train_t_E_Run_002_straight,16,85.194,1.768
Train_t_E_Run_002_straight,17,77.830,1.735
Train_t_E_Run_002_straight,18,70.451,1.699
Train_t_E_Run_002_straight,19,63.049,1.790
Train_t_E_Run_002_straight,20,55.613,1.792
Train_t_E_Run_002_straight,21,48.134,1.666
Train_t_E_Run_002_straight,22,40.605,1.794
Train_t_E_Run_002_straight,23,33.017,1.838
Train_t_E_Run_002_straight,24,25.366,1.757
Train_t_E_Run_002_straight,25,17.644,1.756
Train_t_E_Run_002_straight,26,9.847,1.681
Train_t_E_Run_002_straight,27,1.973,1.768
Train_t_E_Run_002_straight,28,-5.980,1.607
Train_t_E_Run_002_straight,29,-14.014,1.751
Train_t_E_Run_002_straight,30,-22.128,1.784
Train_t_E_Run_002_straight,31,-30.320,1.682
Train_t_E_Run_002_straight,32,-38.587,1.779
Train_t_E_Run_002_straight,33,-46.924,1.767
Train_t_E_Run_002_straight,34,-55.328,1.762
Train_t_E_Run_002_straight,35,-63.790,1.654
Train_t_E_Run_002_straight,36,-72.304,1.729
Train_t_E_Run_002_straight,37,-80.862,1.860
Train_t_E_Run_002_straight,38,-89.455,1.794
Train_t_E_Run_002_straight,39,-98.073,1.731
Train_t_E_Run_002_straight,40,-106.707,1.709
Train_t_E_Run_002_straight,41,-115.347,1.785
Train_t_E_Run_002_straight,42,-123.983,1.791
Train_t_E_Run_002_straight,43,-132.604,1.812
Train_t_E_Run_002_straight,44,-141.201,1.796
Train_t_E_Run_002_straight,45,-149.765,1.869
Train_t_E_Run_002_straight,46,-158.287,1.733
Train_t_E_Run_002_straight,47,-166.757,1.748
Train_t_E_Run_002_straight,48,-175.170,1.683
Train_t_E_Run_002_straight,49,-183.518,1.764
Train_t_E_Run_002_straight,50,-191.796,1.844
Train_t_E_Run_002_straight,51,-200.000,1.712
Train_t_E_Run_003_left,1,200.000,1.673
Train_t_E_Run_003_left,2,191.561,1.732
Train_t_E_Run_003_left,3,183.196,1.860
Train_t_E_Run_003_left,4,174.910,1.674
Train_t_E_Run_003_left,5,166.703,1.771
Train_t_E_Run_003_left,6,158.579,1.664
Train_t_E_Run_003_left,7,150.535,1.654
Train_t_E_Run_003_left,8,142.572,1.763
Train_t_E_Run_003_left,9,134.686,1.992
Train_t_E_Run_003_left,10,126.874,1.711
Train_t_E_Run_003_left,11,119.131,1.866
Train_t_E_Run_003_left,12,111.449,1.867
Train_t_E_Run_003_left,13,103.824,1.841
Train_t_E_Run_003_left,14,96.245,1.734
Train_t_E_Run_003_left,15,88.706,1.779
Train_t_E_Run_003_left,16,81.196,1.642
Train_t_E_Run_003_left,17,73.705,1.885
Train_t_E_Run_003_left,18,66.225,1.622
Train_t_E_Run_003_left,19,58.747,1.828
Train_t_E_Run_003_left,20,51.273,1.608
Train_t_E_Run_003_left,21,43.827,1.652
Train_t_E_Run_003_left,22,36.486,1.738
Train_t_E_Run_003_left,23,29.407,1.732
Train_t_E_Run_003_left,24,22.820,1.392
Train_t_E_Run_003_left,25,16.951,1.066
Train_t_E_Run_003_left,26,12.014,-0.675
Train_t_E_Run_003_left,27,8.044,-3.661
Train_t_E_Run_003_left,28,4.547,-7.475
Train_t_E_Run_003_left,29,1.801,-12.561
Train_t_E_Run_003_left,30,0.805,-19.065
Train_t_E_Run_003_left,31,1.010,-26.486
Train_t_E_Run_003_left,32,1.116,-34.425
Train_t_E_Run_003_left,33,1.162,-42.626
Train_t_E_Run_003_left,34,1.094,-50.973
Train_t_E_Run_003_left,35,1.135,-59.415
Train_t_E_Run_003_left,36,1.173,-67.932
Train_t_E_Run_003_left,37,1.225,-76.512
Train_t_E_Run_003_left,38,1.133,-85.147
Train_t_E_Run_003_left,39,1.074,-93.830
Train_t_E_Run_003_left,40,1.303,-102.552
Train_t_E_Run_003_left,41,1.103,-111.303
Train_t_E_Run_003_left,42,1.204,-120.073
Train_t_E_Run_003_left,43,1.272,-128.853
Train_t_E_Run_003_left,44,1.276,-137.633
Train_t_E_Run_003_left,45,1.251,-146.401
Train_t_E_Run_003_left,46,1.201,-155.149
Train_t_E_Run_003_left,47,1.206,-163.865
Train_t_E_Run_003_left,48,1.338,-172.542
Train_t_E_Run_003_left,49,1.107,-181.170
Train_t_E_Run_003_left,50,1.145,-189.742
Train_t_E_Run_003_left,51,1.318,-198.250
Train_t_E_Run_004_straight,1,200.000,1.763
Train_t_E_Run_004_straight,2,192.188,1.718
Train_t_E_Run_004_straight,3,184.450,1.870
Train_t_E_Run_004_straight,4,176.784,1.791
Train_t_E_Run_004_straight,5,169.184,1.733
Train_t_E_Run_004_straight,6,161.643,1.743
Train_t_E_Run_004_straight,7,154.155,1.820
Train_t_E_Run_004_straight,8,146.710,1.731
Train_t_E_Run_004_straight,9,139.301,1.707
Train_t_E_Run_004_straight,10,131.919,1.687
Train_t_E_Run_004_straight,11,124.552,1.733
Train_t_E_Run_004_straight,12,117.192,1.805
Train_t_E_Run_004_straight,13,109.828,1.745
Train_t_E_Run_004_straight,14,102.451,1.717
Train_t_E_Run_004_straight,15,95.050,1.837
Train_t_E_Run_004_straight,16,87.615,1.667
Train_t_E_Run_004_straight,17,80.139,1.742
Train_t_E_Run_004_straight,18,72.613,1.830
Train_t_E_Run_004_straight,19,65.029,1.738
Train_t_E_Run_004_straight,20,57.381,1.674
Train_t_E_Run_004_straight,21,49.663,1.624
Train_t_E_Run_004_straight,22,41.871,1.791
Train_t_E_Run_004_straight,23,34.001,1.695
Train_t_E_Run_004_straight,24,26.052,1.772
Train_t_E_Run_004_straight,25,18.023,1.716
Train_t_E_Run_004_straight,26,9.913,1.661
Train_t_E_Run_004_straight,27,1.726,1.756
Train_t_E_Run_004_straight,28,-6.537,1.730
Train_t_E_Run_004_straight,29,-14.871,1.799
Train_t_E_Run_004_straight,30,-23.271,1.832
Train_t_E_Run_004_straight,31,-31.730,1.840
Train_t_E_Run_004_straight,32,-40.242,1.660
Train_t_E_Run_004_straight,33,-48.797,1.707
Train_t_E_Run_004_straight,34,-57.388,1.756
Train_t_E_Run_004_straight,35,-66.005,1.851
Train_t_E_Run_004_straight,36,-74.639,1.647
Train_t_E_Run_004_straight,37,-83.279,1.814
Train_t_E_Run_004_straight,38,-91.915,1.687
Train_t_E_Run_004_straight,39,-100.538,1.754
Train_t_E_Run_004_straight,40,-109.136,1.719
Train_t_E_Run_004_straight,41,-117.702,1.756
Train_t_E_Run_004_straight,42,-126.226,1.633
Train_t_E_Run_004_straight,43,-134.700,1.780
Train_t_E_Run_004_straight,44,-143.116,1.743
Train_t_E_Run_004_straight,45,-151.468,1.788
Train_t_E_Run_004_straight,46,-159.750,1.696
Train_t_E_Run_004_straight,47,-167.958,1.712
Train_t_E_Run_004_straight,48,-176.088,1.653
Train_t_E_Run_004_straight,49,-184.139,1.743
Train_t_E_Run_004_straight,50,-192.109,1.774
Train_t_E_Run_004_straight,51,-200.000,1.805
Train_t_E_Run_005_straight,1,200.000,1.831
Train_t_E_Run_005_straight,2,191.668,1.722
Train_t_E_Run_005_straight,3,183.407,1.794
Train_t_E_Run_005_straight,4,175.222,1.761
Train_t_E_Run_005_straight,5,167.114,1.770
Train_t_E_Run_005_straight,6,159.087,1.789
Train_t_E_Run_005_straight,7,151.140,1.796
Train_t_E_Run_005_straight,8,143.272,1.778
Train_t_E_Run_005_straight,9,135.482,1.677
Train_t_E_Run_005_straight,10,127.766,1.707
Train_t_E_Run_005_straight,11,120.120,1.800
Train_t_E_Run_005_straight,12,112.538,1.770
Train_t_E_Run_005_straight,13,105.013,1.827
Train_t_E_Run_005_straight,14,97.538,1.749
Train_t_E_Run_005_straight,15,90.105,1.669
Train_t_E_Run_005_straight,16,82.705,1.668
Train_t_E_Run_005_straight,17,75.328,1.746
Train_t_E_Run_005_straight,18,67.964,1.709
Train_t_E_Run_005_straight,19,60.604,1.689
Train_t_E_Run_005_straight,20,53.237,1.706
Train_t_E_Run_005_straight,21,45.854,1.767
Train_t_E_Run_005_straight,22,38.444,1.683
Train_t_E_Run_005_straight,23,30.999,1.818
Train_t_E_Run_005_straight,24,23.509,1.689
Train_t_E_Run_005_straight,25,15.967,1.564
Train_t_E_Run_005_straight,26,8.365,1.851
Train_t_E_Run_005_straight,27,0.697,1.794
Train_t_E_Run_005_straight,28,-7.043,1.738
Train_t_E_Run_005_straight,29,-14.857,1.746
Train_t_E_Run_005_straight,30,-22.750,1.783
Train_t_E_Run_005_straight,31,-30.722,1.731
Train_t_E_Run_005_straight,32,-38.775,1.759
Train_t_E_Run_005_straight,33,-46.908,1.829
Train_t_E_Run_005_straight,34,-55.118,1.722
Train_t_E_Run_005_straight,35,-63.402,1.753
Train_t_E_Run_005_straight,36,-71.756,1.784
Train_t_E_Run_005_straight,37,-80.173,1.725
Train_t_E_Run_005_straight,38,-88.649,1.755
Train_t_E_Run_005_straight,39,-97.174,1.744
Train_t_E_Run_005_straight,40,-105.741,1.745
Train_t_E_Run_005_straight,41,-114.340,1.943
Train_t_E_Run_005_straight,42,-122.963,1.737
Train_t_E_Run_005_straight,43,-131.600,1.670
Train_t_E_Run_005_straight,44,-140.240,1.831
Train_t_E_Run_005_straight,45,-148.873,1.806
Train_t_E_Run_005_straight,46,-157.490,1.765
Train_t_E_Run_005_straight,47,-166.080,1.664
Train_t_E_Run_005_straight,48,-174.634,1.759
Train_t_E_Run_005_straight,49,-183.144,1.724
Train_t_E_Run_005_straight,50,-191.602,1.684
Train_t_E_Run_005_straight,51,-200.000,1.763
Train_t_E_Run_006_straight,1,200.000,1.811
Train_t_E_Run_006_straight,2,191.376,1.755
Train_t_E_Run_006_straight,3,182.738,1.659
Train_t_E_Run_006_straight,4,174.099,1.785
Train_t_E_Run_006_straight,5,165.467,1.793
Train_t_E_Run_006_straight,6,156.852,1.718
Train_t_E_Run_006_straight,7,148.264,1.809
Train_t_E_Run_006_straight,8,139.713,1.625
Train_t_E_Run_006_straight,9,131.207,1.756
Train_t_E_Run_006_straight,10,122.754,1.815
Train_t_E_Run_006_straight,11,114.361,1.806
Train_t_E_Run_006_straight,12,106.035,1.639
Train_t_E_Run_006_straight,13,97.780,1.729
Train_t_E_Run_006_straight,14,89.601,1.714
Train_t_E_Run_006_straight,15,81.500,1.685
Train_t_E_Run_006_straight,16,73.479,1.643
Train_t_E_Run_006_straight,17,65.538,1.723
Train_t_E_Run_006_straight,18,57.677,1.765
Train_t_E_Run_006_straight,19,49.894,1.811
Train_t_E_Run_006_straight,20,42.183,1.803
Train_t_E_Run_006_straight,21,34.543,1.753
Train_t_E_Run_006_straight,22,26.965,1.893
Train_t_E_Run_006_straight,23,19.445,1.746
Train_t_E_Run_006_straight,24,11.974,1.773
Train_t_E_Run_006_straight,25,4.544,1.655
Train_t_E_Run_006_straight,26,-2.854,1.714
Train_t_E_Run_006_straight,27,-10.230,1.668
Train_t_E_Run_006_straight,28,-17.593,1.690
Train_t_E_Run_006_straight,29,-24.953,1.674
Train_t_E_Run_006_straight,30,-32.321,1.852
Train_t_E_Run_006_straight,31,-39.706,1.689
Train_t_E_Run_006_straight,32,-47.118,1.794
Train_t_E_Run_006_straight,33,-54.567,1.570
Train_t_E_Run_006_straight,34,-62.061,1.767
Train_t_E_Run_006_straight,35,-69.608,1.560
Train_t_E_Run_006_straight,36,-77.215,1.749
Train_t_E_Run_006_straight,37,-84.889,1.796
Train_t_E_Run_006_straight,38,-92.634,1.774
Train_t_E_Run_006_straight,39,-100.455,1.640
Train_t_E_Run_006_straight,40,-108.354,1.780
Train_t_E_Run_006_straight,41,-116.333,1.777
Train_t_E_Run_006_straight,42,-124.393,1.657
Train_t_E_Run_006_straight,43,-132.532,1.747
Train_t_E_Run_006_straight,44,-140.748,1.768
Train_t_E_Run_006_straight,45,-149.038,1.658
Train_t_E_Run_006_straight,46,-157.397,1.727
Train_t_E_Run_006_straight,47,-165.820,1.692
Train_t_E_Run_006_straight,48,-174.299,1.830
Train_t_E_Run_006_straight,49,-182.828,1.773
Train_t_E_Run_006_straight,50,-191.398,1.756
Train_t_E_Run_006_straight,51,-200.000,1.859
Train_t_E_Run_007_left,1,200.000,1.748
Train_t_E_Run_007_left,2,191.334,1.740
Train_t_E_Run_007_left,3,182.718,1.662
Train_t_E_Run_007_left,4,174.157,1.624
Train_t_E_Run_007_left,5,165.660,1.662
Train_t_E_Run_007_left,6,157.233,1.712
Train_t_E_Run_007_left,7,148.880,1.742
Train_t_E_Run_007_left,8,140.605,1.824
Train_t_E_Run_007_left,9,132.410,1.730
Train_t_E_Run_007_left,10,124.296,1.660
Train_t_E_Run_007_left,11,116.264,1.688
Train_t_E_Run_007_left,12,108.312,1.801
Train_t_E_Run_007_left,13,100.437,1.809
Train_t_E_Run_007_left,14,92.635,1.845
Train_t_E_Run_007_left,15,84.902,1.730
Train_t_E_Run_007_left,16,77.231,1.740
Train_t_E_Run_007_left,17,69.616,1.679
Train_t_E_Run_007_left,18,62.048,1.822
Train_t_E_Run_007_left,19,54.522,1.626
Train_t_E_Run_007_left,20,47.040,1.674
Train_t_E_Run_007_left,21,39.625,1.791
Train_t_E_Run_007_left,22,32.358,1.346
Train_t_E_Run_007_left,23,25.382,1.561
Train_t_E_Run_007_left,24,18.937,1.492
Train_t_E_Run_007_left,25,13.433,-0.021
Train_t_E_Run_007_left,26,9.110,-2.690
Train_t_E_Run_007_left,27,5.542,-5.924
Train_t_E_Run_007_left,28,2.832,-10.134
Train_t_E_Run_007_left,29,0.924,-15.378
Train_t_E_Run_007_left,30,0.936,-21.801
Train_t_E_Run_007_left,31,1.018,-28.972
Train_t_E_Run_007_left,32,1.166,-36.593
Train_t_E_Run_007_left,33,1.209,-44.466
Train_t_E_Run_007_left,34,1.054,-52.487
Train_t_E_Run_007_left,35,1.031,-60.609
Train_t_E_Run_007_left,36,1.290,-68.818
Train_t_E_Run_007_left,37,1.173,-77.108
Train_t_E_Run_007_left,38,1.159,-85.475
Train_t_E_Run_007_left,39,1.139,-93.916
Train_t_E_Run_007_left,40,1.103,-102.425
Train_t_E_Run_007_left,41,1.249,-110.996
Train_t_E_Run_007_left,42,0.977,-119.623
Train_t_E_Run_007_left,43,1.271,-128.297
Train_t_E_Run_007_left,44,1.386,-137.009
Train_t_E_Run_007_left,45,1.221,-145.750
Train_t_E_Run_007_left,46,1.305,-154.511
Train_t_E_Run_007_left,47,1.205,-163.281
Train_t_E_Run_007_left,48,1.336,-172.050
Train_t_E_Run_007_left,49,1.173,-180.808
Train_t_E_Run_007_left,50,1.184,-189.544
Train_t_E_Run_007_left,51,1.129,-198.250
Train_t_E_Run_008_left,1,200.000,1.749
Train_t_E_Run_008_left,2,192.431,1.578
Train_t_E_Run_008_left,3,184.825,1.706
Train_t_E_Run_008_left,4,177.172,1.756
Train_t_E_Run_008_left,5,169.464,1.743
Train_t_E_Run_008_left,6,161.694,1.726
Train_t_E_Run_008_left,7,153.856,1.920
Train_t_E_Run_008_left,8,145.945,1.766
Train_t_E_Run_008_left,9,137.956,1.899
Train_t_E_Run_008_left,10,129.887,1.929
Train_t_E_Run_008_left,11,121.736,1.757
Train_t_E_Run_008_left,12,113.504,1.872
Train_t_E_Run_008_left,13,105.190,1.638
Train_t_E_Run_008_left,14,96.798,1.785
Train_t_E_Run_008_left,15,88.330,1.628
Train_t_E_Run_008_left,16,79.793,1.873
Train_t_E_Run_008_left,17,71.191,1.645
Train_t_E_Run_008_left,18,62.532,1.651
Train_t_E_Run_008_left,19,53.828,1.799
Train_t_E_Run_008_left,20,45.099,1.677
Train_t_E_Run_008_left,21,36.395,1.733
Train_t_E_Run_008_left,22,27.830,1.539
Train_t_E_Run_008_left,23,19.642,1.421
Train_t_E_Run_008_left,24,12.493,-0.626
Train_t_E_Run_008_left,25,7.068,-4.437
Train_t_E_Run_008_left,26,3.587,-9.165
Train_t_E_Run_008_left,27,1.488,-14.166
Train_t_E_Run_008_left,28,1.046,-19.827
Train_t_E_Run_008_left,29,1.049,-26.312
Train_t_E_Run_008_left,30,1.087,-33.600
Train_t_E_Run_008_left,31,1.241,-41.478
Train_t_E_Run_008_left,32,1.165,-49.685
Train_t_E_Run_008_left,33,1.178,-58.006
Train_t_E_Run_008_left,34,1.219,-66.321
Train_t_E_Run_008_left,35,0.989,-74.578
Train_t_E_Run_008_left,36,1.271,-82.758
Train_t_E_Run_008_left,37,1.290,-90.857
Train_t_E_Run_008_left,38,1.214,-98.876
Train_t_E_Run_008_left,39,1.079,-106.816
Train_t_E_Run_008_left,40,1.199,-114.681
Train_t_E_Run_008_left,41,1.246,-122.475
Train_t_E_Run_008_left,42,1.130,-130.205
Train_t_E_Run_008_left,43,1.149,-137.878
Train_t_E_Run_008_left,44,1.302,-145.501
Train_t_E_Run_008_left,45,1.198,-153.083
Train_t_E_Run_008_left,46,1.346,-160.632
Train_t_E_Run_008_left,47,1.301,-168.160
Train_t_E_Run_008_left,48,1.288,-175.675
Train_t_E_Run_008_left,49,1.312,-183.188
Train_t_E_Run_008_left,50,1.164,-190.710
Train_t_E_Run_008_left,51,1.241,-198.250
Train_t_E_Run_009_left,1,200.000,1.796
Train_t_E_Run_009_left,2,192.175,1.742
Train_t_E_Run_009_left,3,184.278,1.649
